referencia;variante;descricao;preco_unitario;porcentagem_imposto;pagina
LM2274;;MOLD 22 MODULO DIFUSO TOTAL PARA FITA LED 1MT PARA USO NO PERFIL MODULAR BRANCO;65.45;0.00;28
LM2275;;MOLD 22 MODULO DIFUSO TOTAL PARA FITA LED 2MT PARA USO NO PERFIL MODULAR BRANCO;120.60;0.00;28
LM2168;;MOLD 22 MODULO CONCENTRADO 3W 2700K ÅNGULO 34° 80MM PT PARA USO NO PERFIL MODULAR;89.30;0.00;28
LM2169;;MOLD 22 MODULO CONCENTRADO 3W 4000K ÅNGULO 34° 80MM PT PARA USO NO PERFIL MODULAR;76.45;0.00;28
LM2022;;MOLD 22 MODULO CONCENTRADO 5W 100LM 2700K ÅNGULO 34° 132MM PT PARA USO NO PERFIL MODULAR;106.25;0.00;28
LM2023;;MOLD 22 MODULO CONCENTRADO 5W 100LM 4000K ÅNGULO 34° 132MM PT PARA USO NO PERFIL MODULAR;106.25;0.00;28
LM928;;PARA TRILHO, COM LED INTEGRADO, BRANCO, 5W, 3000K, 127V/220V;14.20;9.75;28
LM929;;PARA TRILHO, COM LED INTEGRADO, PRETO, 5W, 3000K, 127V/220V;14.20;9.75;28
LM1206;;PARA TRILHO, COM LED INTEGRADO, BRANCO, 5W, 4000K, 127V/220V;14.20;9.75;28
LM1207;;PARA TRILHO, COM LED INTEGRADO, PRETO, 5W, 4000K, 127V/220V;14.20;9.75;28
LM1036;;PARA TRILHO 2 FIOS, COM LED INTEGRADO,BRANCO, 5W, 6000K, 127V/220V, REDONDO;15.45;9.75;28
LM1035;;PARA TRILHO 2 FIOS, COM LED INTEGRADO,PRETO, 5W, 6000K, 127V/220V, REDONDO;16.10;9.75;28
LM930;;PARA TRILHO, COM LED INTEGRADO, BRANCO, 10W, 3000K, 127V/220V;15.90;9.75;28
LM931;;PARA TRILHO, COM LED INTEGRADO, PRETO, 10W, 3000K, 127V/220V;15.90;9.75;28
LM1208;;PARA TRILHO, COM LED INTEGRADO, BRANCO, 10W, 4000K, 127V/220V;15.90;9.75;28
LM1209;;PARA TRILHO, COM LED INTEGRADO, PRETO, 10W, 4000K, 127V/220V;15.90;9.75;28
LM1038;;PARA TRILHO 2 FIOS, COM LED INTEGRADO,BRANCO, 10W, 6000K, 127V/220V, REDONDO;15.90;9.75;28
LM1037;;PARA TRILHO 2 FIOS, COM LED INTEGRADO,PRETO, 10W, 6000K, 127V/220V, REDONDO;15.90;9.75;28
LM932;;PARA TRILHO, COM LED INTEGRADO, BRANCO, 18W, 3000K, 127V/220V;19.99;9.75;28
LM933;;PARA TRILHO, COM LED INTEGRADO, PRETO, 18W, 3000K, 127V/220V;19.99;9.75;28
LM1040;;PARA TRILHO 2 FIOS, COM LED INTEGRADO,BRANCO, 18W, 6000K, 127V/220V, REDONDO;34.80;9.75;29
LM1039;;PARA TRILHO 2 FIOS, COM LED INTEGRADO,PRETO, 18W, 6000K, 127V/220V, REDONDO;34.80;9.75;29
LM1041;;PARA TRILHO 2 FIOS, COM LED INTEGRADO, BRANCO, 10W, 3000K, 127V/220V, QUADRADO;33.60;9.75;29
LM1048;;PARA TRILHO 2 FIOS, COM LED INTEGRADO, PRETO, 10W, 6000K, 127V/220V, QUADRADO;35.35;9.75;29
LM1053;;TRES SPOTS PARA TRILHO DE SOBREPOR LED, CORPO BRANCO, 5W, 3000K, 127V/220V, CONECTOR MODELO I;67.20;9.75;29
LM1055;;TRES SPOTS PARA TRILHO DE SOBREPOR LED, CORPO PRETO, 5W, 3000K, 127V/220V, COM CONECTOR MODELO I;67.20;9.75;29
LM1054;;TRES SPOTS PARA TRILHO DE SOBREPOR LED, CORPO BRANCO, 5W, 6000K, 127V/220V, CONECTOR MODELO I;67.20;9.75;29
LM1056;;TRES SPOTS PARA TRILHO DE SOBREPOR LED, CORPO PRETO, 5W, 6000K, 127V/220V, COM CONECTOR MODELO I;67.20;9.75;29
LM2856;;TRES SPOTS PARA TRILHO DE SOBREPOR LED, CORPO BRANCO, 10W, 3000K, 127V/220V, CONECTOR MODELO I;79.05;9.75;29
LM2858;;TRES SPOTS PARA TRILHO DE SOBREPOR LED, CORPO PRETO, 10W, 3000K, 127V/220V, CONECTOR MODELO I;79.05;9.75;29
LM2857;;TRES SPOTS PARA TRILHO DE SOBREPOR LED, CORPO BRANCO, 10W, 6000K, 127V/220V, CONECTOR MODELO I;79.05;9.75;29
LM2859;;TRES SPOTS PARA TRILHO DE SOBREPOR LED, CORPO PRETO, 10W, 6000K, 127V/220V, CONECTOR MODELO I;79.05;9.75;29
LM1068;;SPOT DICROICA PARA TRILHO BASE GU10 CORPO ALUMINIO BRANCO;21.70;15.00;29
LM1069;;SPOT DICROICA PARA TRILHO BASE GU10 CORPO ALUMINIO PRETO;21.70;15.00;29
LM1072;;SPOT AR70 PARA TRILHO BASE GU10 CORPO ALUMINIO BRANCO;29.35;15.00;29
LM1073;;SPOT AR70 PARA TRILHO BASE GU10 CORPO ALUMINIO PRETO;29.35;15.00;29
LM1070;;SPOT PAR20 PARA TRILHO BASE E27 CORPO ALUMINIO BRANCO;28.15;15.00;29
LM1071;;SPOT PAR20 PARA TRILHO BASE E27 CORPO ALUMINIO PRETO;29.65;15.00;29
LM1076;;SPOT AR11 PARA TRILHO BASE GU10 CORPO ALUMINIO BRANCO;47.15;15.00;29
LM1077;;SPOT AR111 PARA TRILHO BASE GU10 CORPO ALUMINIO PRETO;47.15;15.00;29
LM1074;;SPOT PAR30 PARA TRILHO BASE E27 CORPO ALUMINIO BRANCO;43.40;15.00;29
LM1075;;SPOT PAR30 PARA TRILHO BASE E27 CORPO ALUMINIO PRETO;43.40;15.00;29
LM942;;MODELO L, PARA TRILHOS DE SOBREPOR, BRANCO;6.80;9.75;29
LM943;;MODELO L, PARA TRILHOS DE SOBREPOR, PRETO;6.80;9.75;29
LM944;;MODELO X, PARA TRILHOS DE SOBREPOR, BRANCO;12.55;9.75;29
LM945;;MODELO X, PARA TRILHOS DE SOBREPOR, PRETO;12.55;9.75;29
LM946;;MODELO I, PARA TRILHOS DE SOBREPOR, BRANCO;4.40;9.75;29
LM947;;MODELO I, PARA TRILHOS DE SOBREPOR, PRETO;4.40;9.75;29
LM940;;MODELO T , PARA TRILHOS DE SOBREPOR, BRANCO;9.45;9.75;29
LM941;;MODELO T, PARA TRILHOS DE SOBREPOR, PRETO;9.45;9.75;29
LM934;;DE SOBREPOR, BRANCO - 1 METRO;13.15;9.75;29
LM935;;DE SOBREPOR, PRETO - 1 METRO;13.15;9.75;29
LM936;;DE SOBREPOR, BRANCO - 1,5 METRO;19.45;9.75;29
LM937;;DE SOBREPOR, PRETO - 1,5 METRO;19.45;9.75;29
LM938;;DE SOBREPOR, BRANCO - 2,0 METROS;25.45;9.75;29
LM939;;DE SOBREPOR, PRETO - 2,0 METROS;25.45;9.75;29
LM948;;DE SOBREPOR PARA LUMINARIA DE TRILHO, OVAL, BRANCO;6.75;9.75;29
LM949;;DE SOBREPOR PARA LUMINARIA DE TRILHO, OVAL, PRETO;6.75;9.75;29
LM950;;DE SOBREPOR PARA LUMINARIA DE TRILHO, REDONDO, BRANCO;6.75;9.75;29
LM951;;DE SOBREPOR PARA LUMINARIA DE TRILHO, REDONDO, PRETO;6.75;9.75;29
LM952;;DE SOBREPOR PARA LUMINARIA DE TRILHO, RETANGULAR , BRANCO;10.10;9.75;29
LM953;;DE SOBREPOR PARA LUMINARIA DE TRILHO, RETANGULAR , PRETO;10.10;9.75;29
LM1478;;FLEXIVEL 50W 2700K 12V, 10W/M, 5M, IP65;62.85;9.75;29
LM2991;;FLEXIVEL 50W 3000K 12V, 10W/M, 5M, IP65;62.85;9.75;29
LM2378;;FLEXIVEL 50W 4000K 12V, 10W/M, 5M, IP65;62.85;9.75;29
LM2379;;FLEXIVEL 50W 6000K 12V, 10W/M, 5M, IP65;62.85;9.75;29
LM2855;;FLEXIVEL 500W 2700K 12V, 10W/M, 50M, IP65;587.45;9.75;29
LM3211;;FLEXIVEL 500W 4000K 12V, 10W/M, 50M, IP65;527.10;9.75;30
LM3827;;LED BABY COB 30W 3000K 12V, 6W/M, 5M, IP20, IRC90, 5MM;47.50;9.75;30
LM2027;;LED 50W 2700K 12V, 10W/M, COB, 5M, IP20, IRC 90;53.80;9.75;30
LM3512;;LED 50W 3000K 12V, 10W/M, COB, 5M, IP20, IRC 90;53.90;9.75;30
LM3514;;LED 50W 4000K 12V, 10W/M, COB, 5M, IP20, IRC 90;53.80;9.75;30
LM1360;;LED 90W 2700K 12V, 18W/M, COB, 5M, IP20;52.50;9.75;30
LM2449;;LED 90W 3000K 12V, 18W/M, COB, 5M, IP20;52.70;9.75;30
LM2380;;LED 90W 4000K 12V, 18W/M, COB, 5M, IP20;52.50;9.75;30
LM2381;;LED 90W 6000K 12V, 18W/M, COB, 5M, IP20;52.65;9.75;30
LM2292;;LED 500W 2700K 12V, 10W/M, COB, 50M, IP20, IRC 90;518.70;9.75;30
LM3513;;LED 500W 3000K 12V, 10W/M, COB, 50M, IP20, IRC 90;532.20;9.75;30
LM3515;;LED 500W 4000K 12V, 10W/M, COB, 50M, IP20, IRC 90;532.20;9.75;30
LM2233;;LED 900W 2700K 12V, 18W/M, COB, 50M, IP20;562.20;9.75;30
LM2450;;LED 900W 3000K 12V, 18W/M, COB, 50M, IP20;562.20;9.75;30
LM2382;;LED 900W 4000K 12V, 18W/M, COB, 50M, IP20;562.20;9.75;30
LM2383;;LED 900W 6000K 12V, 18W/M, COB, 50M, IP20;562.20;9.75;30
LM1400;;LED 90W 2700K 24V, 18W/M, COB, 5M, IP20;49.25;9.75;30
LM3506;;LED 75W 2700K 24V, 15W/M, COB, 5M, IP20, IRC 90;53.80;9.75;30
LM3508;;LED 75W 3000K 24V, 15W/M, COB, 5M, IP20, IRC 90;53.80;9.75;30
LM3510;;LED 75W 4000K 24V, 15W/M, COB, 5M, IP20, IRC 90;53.80;9.75;30
LM3507;;LED 750W 2700K 24V, 15W/M, COB, 50M, IP20, IRC 90;518.70;9.75;30
LM3509;;LED 750W 3000K 24V, 15W/M, COB, 50M, IP20, IRC 90;518.70;9.75;30
LM3511;;LED 750W 4000K 24V, 15W/M, COB, 50M, IP20, IRC 90;518.70;9.75;30
LM1897;;LED 50W 3000K 12V, 10W/M, 120 LEDS/M, 5M, IP20, IRC 70;19.05;9.75;30
LM1898;;LED 50W 4000K 12V, 10W/M, 120 LEDS/M, 5M, IP20, IRC 70;19.05;9.75;30
LM2376;;LED 50W 6000K 12V, 10W/M, 120 LEDS/M, 5M, IP20, IRC 70;19.05;9.75;30
LM2028;;LED 55W 2700K 12V, 11W/M, 120 LEDS/M, 5M, IP20, IRC 80;25.60;9.75;30
LM2443;;LED 55W 3000K 12V, 11W/M, 120 LEDS/M, 5M, IP20, IRC 80;25.60;9.75;30
LM2030;;LED 55W 4000K 12V, 11W/M, 120 LEDS/M, 5M, IP20, IRC 80;25.60;9.75;30
LM2032;;LED 55W 6000K 12V, 11W/M, 120 LEDS/M, 5M, IP20, IRC 80;25.60;9.75;30
LM2040;;LED 55W 2700K 24V, 11W/M, 120 LEDS/M, 5M, IP20, IRC 80;25.60;9.75;30
LM2947;;LED 55W 3000K 24V, 11W/M, 120 LEDS/M, 5M, IP20, IRC 80;25.60;9.75;30
LM2042;;LED 55W 4000K 24V, 11W/M, 120 LEDS/M, 5M, IP20, IRC 80;25.60;9.75;30
LM1909;;LED 55W, 2700K, 12V, 11W/M, 120 LEDS/M, 5M, IP20, IRC 90;41.40;9.75;30
LM2447;;LED 55W, 3000K, 12V, 11W/M, 120 LEDS/M, 5M, IP20, IRC 90;41.40;9.75;30
LM1911;;LED 55W, 4000K, 12V, 11W/M, 120 LEDS/M, 5M, IP20, IRC 90;41.40;9.75;30
LM3496;;LED 55W, 3000K, 24V, 11W/M, 120 LEDS/M, 5M, IP20, IRC 90;33.20;9.75;30
LM3498;;LED 55W, 4000K, 24V, 11W/M, 120 LEDS/M, 5M, IP20, IRC 90;28.80;9.75;30
LM2602;;LED 500W 3000K 12V, 10W/M, 120 LEDS/M, 50M, IP20, IRC 70;175.05;9.75;30
LM2603;;LED 500W 4000K 12V, 10W/M, 120 LEDS/M, 50M, IP20, IRC 70;175.05;9.75;30
LM2604;;LED 500W 6000K 12V, 10W/M, 120 LEDS/M, 50M, IP20, IRC 70;175.05;9.75;30
LM2034;;LED 550W 2700K 12V, 11W/M, 120 LEDS/M, 50M, IP20, IRC 80;282.10;9.75;30
LM2444;;LED 550W 3000K 12V, 11W/M, 120 LEDS/M, 50M, IP20, IRC 80;276.55;9.75;30
LM2036;;LED 550W 4000K 12V, 11W/M, 120 LEDS/M, 50M, IP20, IRC 80;266.55;9.75;30
LM2038;;LED 550W 6000K 12V, 11W/M, 120 LEDS/M, 50M, IP20, IRC 80;276.55;9.75;30
LM2044;;LED 550W 2700K 24V, 11W/M, 120 LEDS/M, 50M, IP20, IRC 80;276.55;9.75;30
LM2948;;LED 550W 3000K 24V, 11W/M, 120 LEDS/M, 50M, IP20, IRC 80;276.55;9.75;30
LM2046;;LED 550W 4000K 24V, 11W/M, 120 LEDS/M, 50M, IP20, IRC 80;276.55;9.75;30
LM3495;;LED 550W, 2700K, 24V, 11W/M, 120 LEDS/M, 50M, IP20, IRC 90;275.75;9.75;30
LM3497;;LED 550W, 3000K, 24V, 11W/M, 120 LEDS/M, 50M, IP20, IRC 90;275.75;9.75;30
LM3499;;LED 550W, 4000K, 24V, 11W/M, 120 LEDS/M, 50M, IP20, IRC 90;275.75;9.75;30
LM2792;;LED 60W 6000K 12V, 12W/M, 120 LEDS/M, 5M, IP65, IRC 80;41.99;9.75;30
LM3425;;LED 50W 3000K 12V, 10W/M, 120 LEDS/M, 5M, IP68, IRC 80;59.55;9.75;31
LM1899;;LED 80W 3000K 12V, 16W/M, 240 LEDS/M, 5M, IP20, IRC 70;33.75;9.75;31
LM1900;;LED 80W 4000K 12V, 16W/M, 240 LEDS/M, 5M, IP20, IRC 70;33.75;9.75;31
LM2377;;LED 80W 6000K 12V, 16W/M, 240 LEDS/M, 5M, IP20, IRC 70;33.75;9.75;31
LM2029;;LED 90W 2700K 12V, 18W/M, 240 LEDS/M, 5M, IP20, IRC 80;43.75;9.75;31
LM2445;;LED 90W 3000K 12V, 18W/M, 240 LEDS/M, 5M, IP20, IRC 80;43.75;9.75;31
LM2031;;LED 90W 4000K 12V, 18W/M, 240 LEDS/M, 5M, IP20, IRC 80;43.75;9.75;31
LM2033;;LED 90W 6000K 12V, 18W/M, 240 LEDS/M, 5M, IP20, IRC 80;43.75;9.75;31
LM2041;;LED 90W 2700K 24V, 18W/M, 240 LEDS/M, 5M, IP20, IRC 80;43.75;9.75;31
LM2949;;LED 90W 3000K 24V, 18W/M, 240 LEDS/M, 5M, IP20, IRC 80;43.75;9.75;31
LM2043;;LED 90W 4000K 24V, 18W/M, 240 LEDS/M, 5M, IP20, IRC 80;43.75;9.75;31
LM1910;;LED 100W, 2700K, 12V, 20W/M, 240 LEDS/M, 5M, IP20, IRC 90;56.35;9.75;31
LM2448;;LED 100W, 3000K, 12V, 20W/M, 240 LEDS/M, 5M, IP20, IRC 90;56.35;9.75;31
LM1912;;LED 100W, 4000K, 12V, 20W/M, 240 LEDS/M, 5M, IP20, IRC 90;56.35;9.75;31
LM3500;;LED 100W, 2700K, 24V, 20W/M, 240 LEDS/M, 5M, IP20, IRC 90;55.80;9.75;31
LM3502;;LED 100W, 3000K, 24V, 20W/M, 240 LEDS/M, 5M, IP20, IRC 90;56.35;9.75;31
LM3504;;LED 100W, 4000K, 24V, 20W/M, 240 LEDS/M, 5M, IP20, IRC 90;56.35;9.75;31
LM2035;;LED 900W 2700K 12V, 18W/M, 240 LEDS/M, 50M, IP20, IRC 80;547.99;9.75;31
LM2446;;LED 900W 3000K 12V, 18W/M, 240 LEDS/M, 50M, IP20, IRC 80;503.40;9.75;31
LM2037;;LED 900W 4000K 12V, 18W/M, 240 LEDS/M, 50M, IP20, IRC 80;503.40;9.75;31
LM2039;;LED 900W 6000K 12V, 18W/M, 240 LEDS/M, 50M, IP20, IRC 80;547.99;9.75;31
LM2045;;LED 900W 2700K 24V, 18W/M, 240 LEDS/M, 50M, IP20, IRC 80;547.99;9.75;31
LM2950;;LED 900W 3000K 24V, 18W/M, 240 LEDS/M, 50M, IP20, IRC 80;547.99;9.75;31
LM2047;;LED 900W 4000K 24V, 18W/M, 240 LEDS/M, 50M, IP20, IRC 80;547.99;9.75;31
LM3501;;LED 1000W, 2700K, 24V, 20W/M, 240 LEDS/M, 50M, IP20, IRC 90;488.80;9.75;31
LM825;;DE LED, 5W/M, 4000K, 12V, 5M - IP20;19.50;9.75;31
LM269;;LED 25W 6000K 12V - IP20;19.45;9.75;31
LM286;;LED 25W VERDE 12V - IP20;21.15;9.75;31
LM287;;LED 25W AZUL 12V - IP20;21.15;9.75;31
LM288;;LED 25W AMBAR 12V - IP20;21.15;9.75;31
LM289;;LED 25W RGB 12V 5M - IP20;66.25;9.75;31
LM1249;;LED 25W 2700K 12V 5M - IP20 - ACOMPANHA FONTE;42.95;9.75;31
LM1251;;LED 25W 4000K 12V 5M - IP20 - ACOMPANHA FONTE;42.95;9.75;31
LM1250;;LED 25W 6000K 12V 5M - IP20 - ACOMPANHA FONTE;42.95;9.75;31
LM1057;;LED 25W RGB 12V 5M - IP20 COM ADAPTADOR E KIT CONTROLADOR;52.35;9.75;31
LM464;;LED 45W 2700K DC12V - IP65;34.95;9.75;31
LM465;;LED 45W 6000K DC12V - IP65;34.95;9.75;31
LM290;;LED 25W RGB 12V - IP65;34.95;9.75;31
LM1479;;LED 50W 2700K 12V, 10W/M, 120 LEDS/M, 5M, IP20, 5MM;24.30;9.75;31
LM3665;;LED DIRECT COB 50W 2700K 127V, 10W/M, 5M, IP65, IRC 80;71.99;9.75;31
LM3666;;LED DIRECT COB 50W 3000K 127V, 10W/M, 5M, IP65, IRC 80;71.99;9.75;31
LM3667;;LED DIRECT COB 50W 4000K 127V, 10W/M, 5M, IP65, IRC 80;71.99;9.75;31
LM3668;;LED DIRECT COB 500W 2700K 127V, 10W/M, 50M, IP65, IRC 80;681.40;9.75;31
LM3669;;LED DIRECT COB 500W 3000K 127V, 10W/M, 50M, IP65, IRC 80;681.40;9.75;31
LM3670;;LED DIRECT COB 500W 4000K 127V, 10W/M, 50M, IP65, IRC 80;681.40;9.75;31
LM3671;;FITA-REDE ELETRICA PARA FITA LED DIRECT COB 127V OU 220V IP65 (PACOTE COM 5PCS);12.25;9.75;31
LM3672;;JUNCAO, ACABAMENTO E FIXACAO PARA FITA LED DIRECT COB;4.80;9.75;31
LM3470;;FITA-REDE ELETRICA PARA FITA LED DIRECT 240LEDS/M 127V OU 220V IP65 (PACOTE COM 5PCS);22.10;9.75;31
LM3430;;LED DIRECT 90W 2700K 127V, 18W/M, 240LEDS/M, 5M, IP65, IRC 80;95.85;9.75;31
LM3431;;LED DIRECT 90W 3000K 127V, 18W/M, 240LEDS/M, 5M, IP65, IRC 80;96.45;9.75;31
LM3432;;LED DIRECT 90W 4000K 127V, 18W/M, 240LEDS/M, 5M, IP65, IRC 80;95.85;9.75;32
LM3433;;LED DIRECT 90W 6000K 127V, 18W/M, 240LEDS/M, 5M, IP65, IRC 80;95.85;9.75;32
LM3426;;LED DIRECT 90W 2700K 220V, 18W/M, 240LEDS/M, 5M, IP65, IRC 80;95.85;9.75;32
LM3428;;LED DIRECT 90W 4000K 220V, 18W/M, 240LEDS/M, 5M, IP65, IRC 80;95.85;9.75;32
LM3429;;LED DIRECT 90W 6000K 220V, 18W/M, 240LEDS/M, 5M, IP65, IRC 80;95.85;9.75;32
LM3438;;LED DIRECT 900W 2700K 127V, 18W/M, 240LEDS/M, 50M, IP65, IRC 80;754.20;9.75;32
LM3434;;LED DIRECT 900W 2700K 220V, 18W/M, 240LEDS/M, 50M, IP65, IRC 80;754.20;9.75;32
LM3436;;LED DIRECT 900W 4000K 220V, 18W/M, 240LEDS/M, 50M, IP65, IRC 80;754.20;9.75;32
LM3437;;LED DIRECT 900W 6000K 220V, 18W/M, 240LEDS/M, 50M, IP65, IRC 80;754.20;9.75;32
LM3634;;LED DIRECT 50W 3000K 127V, 10W/M, 120LEDS/M, 5M, IP65, IRC 80;75.80;9.75;32
LM3637;;LED DIRECT 50W 4000K 127V, 10W/M, 120LEDS/M, 5M, IP65, IRC 80.;38.35;9.75;32
LM2442;;LED DIRECT 50W 4000K 127V, 10W/M, 120LEDS/M, 5M, IP65, IRC 80;71.85;9.75;32
LM3635;;LED DIRECT 50W 6000K 127V, 10W/M, 120LEDS/M, 5M, IP65, IRC 80;75.80;9.75;32
LM2801;;LED DIRECT 50W 3000K 220V, 10W/M, 120LEDS/M, 5M, IP65, IRC 80;71.85;9.75;32
LM3206;;LED DIRECT 50W 4000K 220V, 10W/M, 120LEDS/M, 5M, IP65, IRC 80;71.85;9.75;32
LM3208;;LED DIRECT 50W 6000K 220V, 10W/M, 120LEDS/M, 5M, IP65, IRC 80;71.85;9.75;32
LM2441;;LED DIRECT 500W 4000K 127V, 10W/M, 120LEDS/M, 50M, IP65, IRC 80;759.45;9.75;32
LM2569;;LED DIRECT 500W 6000K 127V, 10W/M, 120LEDS/M, 50M, IP65, IRC 80;759.45;9.75;32
LM3638;;LED DIRECT 500W 6000K 127V, 10W/M, 120LEDS/M, 50M, IP65, IRC 80.;383.35;9.75;32
LM3636;;LED DIRECT 500W 3000K 220V, 10W/M, 120LEDS/M, 50M, IP65, IRC 80.;333.35;9.75;32
LM3205;;LED DIRECT 500W 4000K 220V, 10W/M, 120LEDS/M, 50M, IP65, IRC 80;759.45;9.75;32
LM3207;;LED DIRECT 500W 6000K 220V, 10W/M, 120LEDS/M, 50M, IP65, IRC 80;688.80;9.75;32
LM3629;;FITA-REDE ELETRICA PARA FITA LED DIRECT 127V OU 220V IP65 (PACOTE COM 5PCS);22.10;9.75;32
LM2473;;JUNCAO, ACABAMENTO E FIXACAO PARA FITA LED DIRECT;3.95;9.75;32
LM3631;;JUNCAO, ACABAMENTO E FIXACAO PARA FITA LED DIRECT;3.95;9.75;32
LM522;;LED 10W 6000K 127V 2M - IP65 - ACOMPANHA PLUG;17.20;9.75;32
LM523;;LED 10W 2700K 220V 2M - IP65 - ACOMPANHA PLUG;17.20;9.75;32
LM524;;LED 10W 6000K 220V 2M - IP65 - ACOMPANHA PLUG;17.20;9.75;32
LM266;;LED 25W 2700K 127V 5M - IP65;34.95;9.75;32
