referencia;variante;descricao;preco_unitario;porcentagem_imposto;pagina
LM2348;;SYSTEM UNIVERSAL TAMPA C/FURO PARA SPOT USO PERFIL DE 50MM EBM./SOBR 10CM PRETO;2.99;0.00;27
LM2575;;MODULO PENDENTE SLIM PARA MR11 ATÉ 4W USO PERFIL EMB/SOB DINAMIC PT;39.99;0.00;27
LM2574;;MODULO PENDENTE SLIM PARA MR11 ATÉ 4W USO PERFIL EMB/SOB DINAMIC BR;40.05;0.00;27
LM2573;;MODULO SPOT SLIM PARA MR11 ATÉ 4W USO PERFIL EMB/SOB DINAMIC PT;34.45;0.00;27
LM2572;;MODULO SPOT SLIM PARA MR11 ATÉ 4W USO PERFIL EMB/SOB DINAMIC BR;34.50;0.00;27
LM2577;;MODULO SPOT PARA MR11 ATÉ 4W USO PERFIL EMB/SOB DINAMIC PT;34.75;0.00;27
LM2576;;MODULO SPOT PARA MR11 ATÉ 4W USO PERFIL EMB/SOB DINAMIC BR;34.80;0.00;28
LM2351;;SYSTEM UNIVERSAL SPOT PARA DICROICA ATE 8W PRETO GU10 PARA USO TAMPA C/ FURO;38.99;0.00;28
LM2352;;SYSTEM UNIVERSAL SPOT PARA DICROICA ATE 8W BRANCO GU10 PARA USO TAMPA C/ FURO;39.15;0.00;28
LM2353;;SYSTEM UNIVERSAL SPOT PARA DICROICA ATE 8W OURO CHAMPGNE GU10 PARA USO TAMPA C/ FURO;42.80;0.00;28
LM2361;;SYSTEM UNIVERSAL SPOT PARA AR70 ATE 8W GU10 PRETO PARA USO TAMPA C/FURO;79.35;0.00;28
LM2362;;SYSTEM UNIVERSAL SPOT PARA AR70 ATE 8W GU10 BRANCO PARA USO TAMPA C/FURO;59.25;0.00;28
LM2356;;SYSTEM UNIVERSAL SPOT PARA PAR20 ATE 8W E 27 PRETO PARA USO TAMPA C/FURO;74.85;0.00;28
LM2357;;SYSTEM UNIVERSAL SPOT PARA PAR20 ATE 8W E 27 BRANCO PARA USO TAMPA C/FURO;76.50;0.00;28
LM2879;;MODULO SPOT DIRECIONAVEL C/ PROLONGADOR MR11 PARA NO FRAME BRANCO;36.60;0.00;28
LM2880;;MODULO SPOT DIRECIONAVEL C/ PROLONGADOR MR11 PARA NO FRAME PRETO;35.30;0.00;28
LM2881;;MODULO SPOT DIRECIONAVEL C/ PROLONGADOR MR11 PARA NO FRAME DOURADO;36.80;0.00;28
LM2934;;MODULO SPOT DIRECIONAVEL C/ PROLONGADOR PAR16 PARA NO FRAME BRANCO;38.75;0.00;28
LM2933;;MODULO SPOT DIRECIONAVEL C/ PROLONGADOR PAR16 PARA NO FRAME PRETO;34.50;0.00;28
LM2864;;MODULO SPOT DIRECIONAVEL C/ PROLONGADOR PAR16 PARA NO FRAME DOURADO;42.85;0.00;28
LM2331;;MAGNETO22 TRILHO DE SOBREPOR MAGNETICO PT 1M - MAX. 48V;64.20;9.75;28
LM2332;;MAGNETO22 TRILHO DE SOBREPOR MAGNETICO PT 2M - MAX. 48V;120.20;9.75;28
LM2333;;MAGNETO22 TRILHO DE SOBREPOR MAGNETICO PT 3M - MAX. 48V;179.10;9.75;28
LM2338;;MAGNETO22 CONECTOR DE ENERGIA DIRECIONAVEL PARA USO NO TRILHO MAGNETICO - MAX. 48V;29.30;9.75;28
LM2339;;MAGNETO22 CONECTOR PARA TRILHO DE SOBREPOR MAGNETICO PT CONEXAO JOELHO PAREDE PAREDE - MAX. 48V;27.80;9.75;28
LM2340;;MAGNETO22 CONECTOR PARA TRILHO DE SOBREPOR MAGNETICO PT CONEXAO JOELHO TETO PAREDE - MAX. 48V;32.30;9.75;28
LM2334;;MAGNETO22 TRILHO DE EMBUTIR NO FRAME MAGNETICO PT 1M - MAX. 48V;60.10;9.75;28
LM2335;;MAGNETO22 TRILHO DE EMBUTIR NO FRAME MAGNETICO PT 2M - MAX. 48V;127.10;9.75;28
LM2336;;MAGNETO22 TRILHO DE EMBUTIR NO FRAME MAGNETICO PT 3M - MAX. 48V;188.65;9.75;28
LM2341;;MAGNETO22 CONECTOR PARA TRILHO DE EMBUTIR NO FRAME MAGNETICO PT CONEXAO JOELHO PRD PRD - MAX. 4;27.80;9.75;28
LM2342;;MAGNETO22 CONECTOR PARA TRILHO DE EMBUTIR NO FRAME MAGNETICO PT CONEXAO JOELHO TETO PRD - MAX. 48;27.80;9.75;28
LM2942;;MAGNETO22 TRILHO DE EMBUTIR MAGNETICO PT 1M - MAX. 48V;67.80;9.75;28
LM2943;;MAGNETO22 TRILHO DE EMBUTIR MAGNETICO PT 2M - MAX. 48V;147.90;9.75;28
LM2944;;MAGNETO22 TRILHO DE EMBUTIR MAGNETICO PT 3M - MAX. 48V;236.40;9.75;28
LM2987;;MAGNETO22 MOLAS DE FIXAÇÃO PARA TRILHO DE EMBUTIR MAGNETICO (KIT COM 2 UNIDADES);15.35;9.75;28
LM2328;;MAGNETO22 SPOT MAGNETICO 12W 2700K 48V 115MM PT PARA USO NO TRILHO MAGNETICO;56.90;9.75;28
LM2329;;MAGNETO22 SPOT MAGNETICO 20W 2700K 48V 115MM PT PARA USO NO TRILHO MAGNETICO;64.65;9.75;28
LM2330;;MAGNETO22 SPOT PENDENTE MAGNETICO 6W 2700K 48V 115MM PT PARA USO NO TRILHO MAGNETICO;76.99;9.75;28
LM2325;;MAGNETO22 MODULO DIFUSO MAGNETICO 12W 2700K 48V 300MM PT PARA USO NO TRILHO MAGNETICO;23.80;9.75;28
LM2946;;MAGNETO22 MODULO DIFUSO MAGNETICO 24W 2700K 48V 600MM PT PARA USO NO TRILHO MAGNETICO;53.90;9.75;28
LM2326;;MAGNETO22 MODULO CONCENT MAGNETICO DIRECIONAVEL 6W 2700K 48V 120MM PT P/ USO NO TRILHO MAGNETICO;33.65;9.75;28
LM2327;;MAGNETO22 MODULO CONCENT MAGNETICO DIRECIONAVEL 12W 2700K 48V 222MM PT P/ USO NO TRILHO MAGNETICO;54.20;9.75;28
LM2322;;MAGNETO22 MODULO CONCENTRADO MAGNETICO 6W 2700K 48V 120MM PT PARA USO NO TRILHO MAGNETICO;15.45;9.75;28
LM2323;;MAGNETO22 MODULO CONCENTRADO MAGNETICO 12W 2700K 48V 222MM PT PARA USO NO TRILHO MAGNETICO;32.70;9.75;28
LM2324;;MAGNETO22 MODULO CONCENTRADO MAGNETICO 18W 2700K 48V 330MM PT PARA USO NO TRILHO MAGNETICO;42.60;9.75;28
LM2343;;MAGNETO22 DRIVER PARA TRILHO MAGNETICO 100W AC127-220V DC48V;94.20;3.75;28
LM2344;;MAGNETO22 DRIVER PARA TRILHO MAGNETICO 200W AC127-220V DC48V;115.35;3.75;28
LM1998;;SYSTEM MOLD 22 PERFIL NOFRAME MODULAR LARGURA 26,2MM ALTURA 46MM TAMANHO 1M BRANCO;132.35;0.00;28
LM1999;;SYSTEM MOLD 22 PERFIL NOFRAME MODULAR LARGURA 26,2MM ALTURA 46MM TAMANHO 2M BRANCO;252.05;0.00;28
LM2000;;SYSTEM MOLD 22 PERFIL NOFRAME MODULAR LARGURA 26,2MM ALTURA 46MM TAMANHO 3M BRANCO;371.75;0.00;29
LM2567;;SYSTEM MOLD 22 KIT MODULAR NO FRAME BRANCO;12.45;0.00;29
LM2001;;SYSTEM MOLD 22 PERFIL NOFRAME MODULAR LARGURA 26,2MM ALTURA 46MM TAMANHO 1M PRETO;131.70;0.00;29
LM2002;;SYSTEM MOLD 22 PERFIL NOFRAME MODULAR LARGURA 26,2MM ALTURA 46MM TAMANHO 2M PRETO;250.85;0.00;29
LM2003;;SYSTEM MOLD 22 PERFIL NOFRAME MODULAR LARGURA 26,2MM ALTURA 46MM TAMANHO 3M PRETO;369.95;0.00;29
LM2568;;SYSTEM MOLD 22 KIT MODULAR NO FRAME PRETO;12.40;0.00;29
LM2115;;SYSTEM MOLD 22 PERFIL DE SOBREPOR MODULAR LARGURA 33,8MM ALTURA 75,5MM TAMANHO 1M BRANCO;112.80;0.00;29
LM2116;;SYSTEM MOLD 22 PERFIL DE SOBREPOR MODULAR LARGURA 33,8MM ALTURA 75,5MM TAMANHO 2M BRANCO;211.75;0.00;29
LM2117;;SYSTEM MOLD 22 PERFIL DE SOBREPOR MODULAR LARGURA 33,8MM ALTURA 75,5MM TAMANHO 3M BRANCO;310.85;0.00;29
LM2480;;SYSTEM MOLD 22 CONECTOR P/ PERFIL SOBREPOR MOD CONCENTRADO CONEXAO PAREDE-PAREDE BCM;34.35;0.00;29
LM2478;;SYSTEM MOLD 22 CONECTOR P/ PERFIL SOBREPOR MOD CONCENTRADO CONEXAO PAREDE-TETO BCM;34.35;0.00;29
LM2565;;SYSTEM MOLD 22 KIT MODULAR SOBREPOR BRANCO;6.30;0.00;29
LM2118;;SYSTEM MOLD 22 PERFIL DE SOBREPOR MODULAR LARGURA 33,8MM ALTURA 75,5MM TAMANHO 1M PRETO;112.25;0.00;29
LM2119;;SYSTEM MOLD 22 PERFIL DE SOBREPOR MODULAR LARGURA 33,8MM ALTURA 75,5MM TAMANHO 2M PRETO;210.60;0.00;29
LM2120;;SYSTEM MOLD 22 PERFIL DE SOBREPOR MODULAR LARGURA 33,8MM ALTURA 75,5MM TAMANHO 3M PRETO;309.15;0.00;29
LM2481;;SYSTEM MOLD 22 CONECTOR P/ PERFIL SOBREPOR MOD CONCENTRADO CONEXAO PAREDE-PAREDE PTM;34.15;0.00;29
LM2479;;SYSTEM MOLD 22 CONECTOR P/ PERFIL SOBREPOR MOD CONCENTRADO CONEXAO PAREDE-TETO PTM;34.15;0.00;29
LM2566;;SYSTEM MOLD 22 KIT MODULAR SOBREPOR PRETO;6.30;0.00;29
LM2109;;SYSTEM MOLD 22 PERFIL DE EMBUTIR MODULAR LARGURA 33,8MM ALTURA 48,9MM TAM: 1M BRANCO;111.15;0.00;29
LM2110;;SYSTEM MOLD 22 PERFIL DE EMBUTIR MODULAR LARGURA 33,8MM ALTURA 48,9MM TAM: 2M BRANCO;207.60;0.00;29
LM2111;;SYSTEM MOLD 22 PERFIL DE EMBUTIR MODULAR LARGURA 33,8MM ALTURA 48,9MM TAM: 3M BRANCO;304.05;0.00;29
LM2476;;SYSTEM MOLD 22 CONECTOR P/ PERFIL EMBUTIR MOD CONCENTRADO CONEXAO PAREDE-PAREDE BCM;41.60;0.00;29
LM2474;;SYSTEM MOLD 22 CONECTOR P/ PERFIL EMBUTIR MOD CONCENTRADO CONEXAO PAREDE-TETO BCM;43.50;0.00;29
LM2563;;SYSTEM MOLD 22 KIT MODULAR EMBUTIR BRANCO;14.85;0.00;29
LM2112;;SYSTEM MOLD 22 PERFIL DE EMBUTIR MODULAR LARGURA 33,8MM ALTURA 48,9MM TAM: 1M PRETO;110.60;0.00;29
LM2113;;SYSTEM MOLD 22 PERFIL DE EMBUTIR MODULAR LARGURA 33,8MM ALTURA 48,9MM TAM: 2M PRETO;206.60;0.00;29
LM2114;;SYSTEM MOLD 22 PERFIL DE EMBUTIR MODULAR LARGURA 33,8MM ALTURA 48,9MM TAM: 3M PRETO;302.50;0.00;29
LM2477;;SYSTEM MOLD 22 CONECTOR P/ PERFIL EMBUTIR MOD CONCENTRADO CONEXAO PAREDE-PAREDE PTM;41.40;0.00;29
LM2475;;SYSTEM MOLD 22 CONECTOR P/ PERFIL EMBUTIR MOD CONCENTRADO CONEXAO PAREDE-TETO PTM;38.80;0.00;29
LM2564;;SYSTEM MOLD 22 KIT MODULAR EMBUTIR PRETO;14.85;0.00;29
LM2555;;SYSTEM MOLD 22 TAMPA CEGA SISTEMA PERFIL MODULAR 0,053M BRANCO;1.20;0.00;29
LM2558;;SYSTEM MOLD 22 TAMPA CEGA SISTEMA PERFIL MODULAR 0,053M PRETO;1.20;0.00;29
LM2556;;SYSTEM MOLD 22 TAMPA CEGA SISTEMA PERFIL MODULAR 0,100M BRANCO;1.85;0.00;29
LM2559;;SYSTEM MOLD 22 TAMPA CEGA SISTEMA PERFIL MODULAR 0,100M PRETO;1.85;0.00;29
LM2557;;SYSTEM MOLD 22 TAMPA CEGA SISTEMA PERFIL MODULAR 0,133M BRANCO;2.30;0.00;29
LM2560;;SYSTEM MOLD 22 TAMPA CEGA SISTEMA PERFIL MODULAR 0,133M PRETO;2.30;0.00;29
LM2004;;SYSTEM MOLD 22 TAMPA CEGA SISTEMA PERFIL MODULAR 0,50M BRANCO;8.25;0.00;29
LM2007;;SYSTEM MOLD 22 TAMPA CEGA SISTEMA PERFIL MODULAR 0,50M PRETO;8.20;0.00;29
LM2005;;SYSTEM MOLD 22 TAMPA CEGA SISTEMA PERFIL MODULAR 1M BRANCO;15.65;0.00;30
LM2008;;SYSTEM MOLD 22 TAMPA CEGA SISTEMA PERFIL MODULAR 1M PRETO;14.80;0.00;30
LM2006;;SYSTEM MOLD 22 TAMPA CEGA SISTEMA PERFIL MODULAR 2M BRANCO;29.55;0.00;30
LM2009;;SYSTEM MOLD 22 TAMPA CEGA SISTEMA PERFIL MODULAR 2M PRETO;29.05;0.00;30
LM2561;;SYSTEM MOLD 22 TAMPA CEGA COM FURO SISTEMA PERFIL MODULAR 0,133M BRANCO;2.75;0.00;30
LM2562;;SYSTEM MOLD 22 TAMPA CEGA COM FURO SISTEMA PERFIL MODULAR 0,133M PRETO;2.75;0.00;30
LM2026;;SYSTEM MOLD 22 MODULO DIFUSO PARA FITA LED 132MM PARA USO NO PERFIL MODULAR BRANCO/BRANCO;11.70;0.00;30
LM2270;;SYSTEM MOLD 22 MODULO DIFUSO DUPLO(2) PARA FITA LED 264MM PARA USO NO PERFIL MODULAR BRANCO;26.60;0.00;30
LM2271;;SYSTEM MOLD 22 MODULO DIFUSO TRIPLO(3) PARA FITA LED 396MM PARA USO NO PERFIL MODULAR BRANCO;33.85;0.00;30
LM2272;;SYSTEM MOLD 22 MODULO DIFUSO QUADUPLO(4) PARA FITA LED 528MM PARA USO NO PERFIL MODULAR BRANCO;40.70;0.00;30
LM2273;;SYSTEM MOLD 22 MODULO DIFUSO Q(5) PARA FITA LED 660MM PARA USO NO PERFIL MODULAR BRANCO;47.55;0.00;30
LM2274;;SYSTEM MOLD 22 MODULO DIFUSO TOTAL PARA FITA LED 1MT PARA USO NO PERFIL MODULAR BRANCO;65.30;0.00;30
LM2275;;SYSTEM MOLD 22 MODULO DIFUSO TOTAL PARA FITA LED 2MT PARA USO NO PERFIL MODULAR BRANCO;120.25;0.00;30
LM2168;;SYSTEM MOLD 22 MODULO CONCENTRADO 3W 2700K ÅNGULO 34° 80MM PT PARA USO NO PERFIL MODULAR;89.25;0.00;30
LM2169;;SYSTEM MOLD 22 MODULO CONCENTRADO 3W 4000K ÅNGULO 34° 80MM PT PARA USO NO PERFIL MODULAR;76.40;0.00;30
LM2022;;SYSTEM MOLD 22 MODULO CONCENTRADO 5W 100LM 2700K ÅNGULO 34° 132MM PT PARA USO NO PERFIL MODULAR;106.20;0.00;30
LM2023;;SYSTEM MOLD 22 MODULO CONCENTRADO 5W 100LM 4000K ÅNGULO 34° 132MM PT PARA USO NO PERFIL MODULAR;106.20;0.00;30
LM928;;SPOT PARA TRILHO, COM LED INTEGRADO, BRANCO, 5W, 3000K, 127V/220V;14.60;9.75;30
LM929;;SPOT PARA TRILHO, COM LED INTEGRADO, PRETO, 5W, 3000K, 127V/220V;14.60;9.75;30
LM1206;;SPOT PARA TRILHO, COM LED INTEGRADO, BRANCO, 5W, 4000K, 127V/220V;14.60;9.75;30
LM1207;;SPOT PARA TRILHO, COM LED INTEGRADO, PRETO, 5W, 4000K, 127V/220V;14.60;9.75;30
LM1036;;SPOT PARA TRILHO 2 FIOS, COM LED INTEGRADO,BRANCO, 5W, 6000K, 127V/220V, REDONDO;15.45;9.75;30
LM1035;;SPOT PARA TRILHO 2 FIOS, COM LED INTEGRADO,PRETO, 5W, 6000K, 127V/220V, REDONDO;15.90;9.75;30
LM930;;SPOT PARA TRILHO, COM LED INTEGRADO, BRANCO, 10W, 3000K, 127V/220V;15.90;9.75;30
LM931;;SPOT PARA TRILHO, COM LED INTEGRADO, PRETO, 10W, 3000K, 127V/220V;15.90;9.75;30
LM1208;;SPOT PARA TRILHO, COM LED INTEGRADO, BRANCO, 10W, 4000K, 127V/220V;15.90;9.75;30
LM1209;;SPOT PARA TRILHO, COM LED INTEGRADO, PRETO, 10W, 4000K, 127V/220V;15.90;9.75;30
LM1038;;SPOT PARA TRILHO 2 FIOS, COM LED INTEGRADO,BRANCO, 10W, 6000K, 127V/220V, REDONDO;15.90;9.75;30
LM1037;;SPOT PARA TRILHO 2 FIOS, COM LED INTEGRADO,PRETO, 10W, 6000K, 127V/220V, REDONDO;15.90;9.75;30
LM932;;SPOT PARA TRILHO, COM LED INTEGRADO, BRANCO, 18W, 3000K, 127V/220V;20.90;9.75;31
LM933;;SPOT PARA TRILHO, COM LED INTEGRADO, PRETO, 18W, 3000K, 127V/220V;20.90;9.75;31
LM1040;;SPOT PARA TRILHO 2 FIOS, COM LED INTEGRADO,BRANCO, 18W, 6000K, 127V/220V, REDONDO;34.45;9.75;31
LM1039;;SPOT PARA TRILHO 2 FIOS, COM LED INTEGRADO,PRETO, 18W, 6000K, 127V/220V, REDONDO;34.45;9.75;31
LM1041;;SPOT PARA TRILHO 2 FIOS, COM LED INTEGRADO, BRANCO, 10W, 3000K, 127V/220V, QUADRADO;33.60;9.75;31
LM1048;;SPOT PARA TRILHO 2 FIOS, COM LED INTEGRADO, PRETO, 10W, 6000K, 127V/220V, QUADRADO;35.35;9.75;31
LM1053;;KIT TRES SPOTS PARA TRILHO DE SOBREPOR LED, CORPO BRANCO, 5W, 3000K, 127V/220V, CONECTOR MODELO I;66.55;9.75;31
LM1055;;KIT TRES SPOTS PARA TRILHO DE SOBREPOR LED, CORPO PRETO, 5W, 3000K, 127V/220V, COM CONECTOR MODELO I;66.55;9.75;31
LM1054;;KIT TRES SPOTS PARA TRILHO DE SOBREPOR LED, CORPO BRANCO, 5W, 6000K, 127V/220V, CONECTOR MODELO I;66.55;9.75;31
LM1056;;KIT TRES SPOTS PARA TRILHO DE SOBREPOR LED, CORPO PRETO, 5W, 6000K, 127V/220V, COM CONECTOR MODELO I;66.55;9.75;31
LM2856;;KIT TRES SPOTS PARA TRILHO DE SOBREPOR LED, CORPO BRANCO, 10W, 3000K, 127V/220V, CONECTOR MODELO I;79.05;9.75;31
LM2858;;KIT TRES SPOTS PARA TRILHO DE SOBREPOR LED, CORPO PRETO, 10W, 3000K, 127V/220V, CONECTOR MODELO I;79.05;9.75;31
LM2857;;KIT TRES SPOTS PARA TRILHO DE SOBREPOR LED, CORPO BRANCO, 10W, 6000K, 127V/220V, CONECTOR MODELO I;79.05;9.75;31
LM2859;;KIT TRES SPOTS PARA TRILHO DE SOBREPOR LED, CORPO PRETO, 10W, 6000K, 127V/220V, CONECTOR MODELO I;79.05;9.75;31
LM1068;;LUMINARIA SPOT DICROICA PARA TRILHO BASE GU10 CORPO ALUMINIO BRANCO;21.70;15.00;31
LM1069;;LUMINARIA SPOT DICROICA PARA TRILHO BASE GU10 CORPO ALUMINIO PRETO;21.70;15.00;31
LM1072;;LUMINARIA SPOT AR70 PARA TRILHO BASE GU10 CORPO ALUMINIO BRANCO;29.35;15.00;31
LM1073;;LUMINARIA SPOT AR70 PARA TRILHO BASE GU10 CORPO ALUMINIO PRETO;29.35;15.00;31
LM1070;;LUMINARIA SPOT PAR20 PARA TRILHO BASE E27 CORPO ALUMINIO BRANCO;28.15;15.00;31
LM1071;;LUMINARIA SPOT PAR20 PARA TRILHO BASE E27 CORPO ALUMINIO PRETO;29.35;15.00;31
LM1076;;LUMINARIA SPOT AR11 PARA TRILHO BASE GU10 CORPO ALUMINIO BRANCO;45.10;15.00;31
LM1077;;LUMINARIA SPOT AR111 PARA TRILHO BASE GU10 CORPO ALUMINIO PRETO;45.10;15.00;31
LM1074;;LUMINARIA SPOT PAR30 PARA TRILHO BASE E27 CORPO ALUMINIO BRANCO;41.90;15.00;31
LM1075;;LUMINARIA SPOT PAR30 PARA TRILHO BASE E27 CORPO ALUMINIO PRETO;41.90;15.00;31
LM942;;CONECTOR MODELO L, PARA TRILHOS DE SOBREPOR, BRANCO;6.80;9.75;31
LM943;;CONECTOR MODELO L, PARA TRILHOS DE SOBREPOR, PRETO;6.80;9.75;31
LM944;;CONECTOR MODELO X, PARA TRILHOS DE SOBREPOR, BRANCO;12.55;9.75;31
LM945;;CONECTOR MODELO X, PARA TRILHOS DE SOBREPOR, PRETO;12.55;9.75;31
LM946;;CONECTOR MODELO I, PARA TRILHOS DE SOBREPOR, BRANCO;4.80;9.75;31
LM947;;CONECTOR MODELO I, PARA TRILHOS DE SOBREPOR, PRETO;4.80;9.75;31
LM940;;CONECTOR MODELO T , PARA TRILHOS DE SOBREPOR, BRANCO;9.45;9.75;31
LM941;;CONECTOR MODELO T, PARA TRILHOS DE SOBREPOR, PRETO;9.45;9.75;31
LM934;;TRILHO DE SOBREPOR, BRANCO - 1 METRO;12.99;9.75;31
LM935;;TRILHO DE SOBREPOR, PRETO - 1 METRO;12.99;9.75;31
LM936;;TRILHO DE SOBREPOR, BRANCO - 1,5 METRO;19.45;9.75;31
LM937;;TRILHO DE SOBREPOR, PRETO - 1,5 METRO;19.45;9.75;31
LM938;;TRILHO DE SOBREPOR, BRANCO - 2,0 METROS;24.40;9.75;31
LM939;;TRILHO DE SOBREPOR, PRETO - 2,0 METROS;25.45;9.75;31
LM948;;BASE DE SOBREPOR PARA LUMINARIA DE TRILHO, OVAL, BRANCO;6.65;9.75;31
LM949;;BASE DE SOBREPOR PARA LUMINARIA DE TRILHO, OVAL, PRETO;6.65;9.75;31
LM950;;BASE DE SOBREPOR PARA LUMINARIA DE TRILHO, REDONDO, BRANCO;6.75;9.75;31
LM951;;BASE DE SOBREPOR PARA LUMINARIA DE TRILHO, REDONDO, PRETO;6.75;9.75;31
LM952;;BASE DE SOBREPOR PARA LUMINARIA DE TRILHO, RETANGULAR , BRANCO;10.10;9.75;31
LM953;;BASE DE SOBREPOR PARA LUMINARIA DE TRILHO, RETANGULAR , PRETO;10.10;9.75;31
LM1478;;PERFIL FLEXIVEL 50W 2700K 12V, 10W/M, 5M, IP65;62.85;9.75;32
LM2991;;PERFIL FLEXIVEL 50W 3000K 12V, 10W/M, 5M, IP65;62.85;9.75;32
LM2378;;PERFIL FLEXIVEL 50W 4000K 12V, 10W/M, 5M, IP65;62.85;9.75;32
LM2379;;PERFIL FLEXIVEL 50W 6000K 12V, 10W/M, 5M, IP65;62.85;9.75;32
LM2855;;PERFIL FLEXIVEL 500W 2700K 12V, 10W/M, 50M, IP65;587.45;9.75;32
LM3211;;PERFIL FLEXIVEL 500W 4000K 12V, 10W/M, 50M, IP65;527.10;9.75;32
LM3827;;FITA LED BABY COB 30W 3000K 12V, 6W/M, 5M, IP20, IRC90, 5MM;47.50;9.75;32
LM2027;;FITA LED 50W 2700K 12V, 10W/M, COB, 5M, IP20, IRC 90;53.80;9.75;32
LM3512;;FITA LED 50W 3000K 12V, 10W/M, COB, 5M, IP20, IRC 90;56.45;9.75;32
LM3514;;FITA LED 50W 4000K 12V, 10W/M, COB, 5M, IP20, IRC 90;53.80;9.75;32
LM1360;;FITA LED 90W 2700K 12V, 18W/M, COB, 5M, IP20;51.99;9.75;32
LM2449;;FITA LED 90W 3000K 12V, 18W/M, COB, 5M, IP20;52.20;9.75;32
LM2380;;FITA LED 90W 4000K 12V, 18W/M, COB, 5M, IP20;51.99;9.75;32
LM2381;;FITA LED 90W 6000K 12V, 18W/M, COB, 5M, IP20;52.10;9.75;32
LM2292;;FITA LED 500W 2700K 12V, 10W/M, COB, 50M, IP20, IRC 90;508.15;9.75;32
LM3513;;FITA LED 500W 3000K 12V, 10W/M, COB, 50M, IP20, IRC 90;547.99;9.75;32
LM3515;;FITA LED 500W 4000K 12V, 10W/M, COB, 50M, IP20, IRC 90;547.99;9.75;32
LM2233;;FITA LED 900W 2700K 12V, 18W/M, COB, 50M, IP20;562.20;9.75;32
LM2450;;FITA LED 900W 3000K 12V, 18W/M, COB, 50M, IP20;562.20;9.75;32
LM2382;;FITA LED 900W 4000K 12V, 18W/M, COB, 50M, IP20;562.20;9.75;32
LM2383;;FITA LED 900W 6000K 12V, 18W/M, COB, 50M, IP20;562.20;9.75;32
LM1400;;FITA LED 90W 2700K 24V, 18W/M, COB, 5M, IP20;49.25;9.75;32
LM3506;;FITA LED 75W 2700K 24V, 15W/M, COB, 5M, IP20, IRC 90;53.80;9.75;32
LM3508;;FITA LED 75W 3000K 24V, 15W/M, COB, 5M, IP20, IRC 90;53.80;9.75;32
LM3510;;FITA LED 75W 4000K 24V, 15W/M, COB, 5M, IP20, IRC 90;53.80;9.75;32
LM3507;;FITA LED 750W 2700K 24V, 15W/M, COB, 50M, IP20, IRC 90;508.15;9.75;32
LM3509;;FITA LED 750W 3000K 24V, 15W/M, COB, 50M, IP20, IRC 90;508.15;9.75;32
LM3511;;FITA LED 750W 4000K 24V, 15W/M, COB, 50M, IP20, IRC 90;508.15;9.75;32
LM1897;;FITA LED 50W 3000K 12V, 10W/M, 120 LEDS/M, 5M, IP20, IRC 70;18.85;9.75;32
LM1898;;FITA LED 50W 4000K 12V, 10W/M, 120 LEDS/M, 5M, IP20, IRC 70;18.85;9.75;32
LM2376;;FITA LED 50W 6000K 12V, 10W/M, 120 LEDS/M, 5M, IP20, IRC 70;18.85;9.75;32
LM2028;;FITA LED 55W 2700K 12V, 11W/M, 120 LEDS/M, 5M, IP20, IRC 80;25.60;9.75;32
LM2443;;FITA LED 55W 3000K 12V, 11W/M, 120 LEDS/M, 5M, IP20, IRC 80;25.60;9.75;32
LM2030;;FITA LED 55W 4000K 12V, 11W/M, 120 LEDS/M, 5M, IP20, IRC 80;25.60;9.75;32
LM2032;;FITA LED 55W 6000K 12V, 11W/M, 120 LEDS/M, 5M, IP20, IRC 80;25.60;9.75;32
LM2040;;FITA LED 55W 2700K 24V, 11W/M, 120 LEDS/M, 5M, IP20, IRC 80;25.60;9.75;32
LM2947;;FITA LED 55W 3000K 24V, 11W/M, 120 LEDS/M, 5M, IP20, IRC 80;25.60;9.75;32
LM2042;;FITA LED 55W 4000K 24V, 11W/M, 120 LEDS/M, 5M, IP20, IRC 80;25.60;9.75;32
LM1909;;FITA LED 55W, 2700K, 12V, 11W/M, 120 LEDS/M, 5M, IP20, IRC 90;41.40;9.75;32
LM2447;;FITA LED 55W, 3000K, 12V, 11W/M, 120 LEDS/M, 5M, IP20, IRC 90;41.40;9.75;32
LM1911;;FITA LED 55W, 4000K, 12V, 11W/M, 120 LEDS/M, 5M, IP20, IRC 90;41.40;9.75;32
LM3496;;FITA LED 55W, 3000K, 24V, 11W/M, 120 LEDS/M, 5M, IP20, IRC 90;33.20;9.75;32
LM3498;;FITA LED 55W, 4000K, 24V, 11W/M, 120 LEDS/M, 5M, IP20, IRC 90;28.80;9.75;32
LM2602;;FITA LED 500W 3000K 12V, 10W/M, 120 LEDS/M, 50M, IP20, IRC 70;175.05;9.75;32
LM2603;;FITA LED 500W 4000K 12V, 10W/M, 120 LEDS/M, 50M, IP20, IRC 70;175.05;9.75;32
LM2604;;FITA LED 500W 6000K 12V, 10W/M, 120 LEDS/M, 50M, IP20, IRC 70;175.05;9.75;32
LM2034;;FITA LED 550W 2700K 12V, 11W/M, 120 LEDS/M, 50M, IP20, IRC 80;282.10;9.75;32
LM2444;;FITA LED 550W 3000K 12V, 11W/M, 120 LEDS/M, 50M, IP20, IRC 80;276.55;9.75;33
LM2036;;FITA LED 550W 4000K 12V, 11W/M, 120 LEDS/M, 50M, IP20, IRC 80;266.55;9.75;33
LM2038;;FITA LED 550W 6000K 12V, 11W/M, 120 LEDS/M, 50M, IP20, IRC 80;276.55;9.75;33
